t,x,y,theta,v,omega,h,gamma1,gamma2
20.850000,1.609997,0.462196,0.012660,0.000001,0.031610,0.000000,0.000000,0.000000
20.860000,1.609997,0.462196,0.012976,0.000001,0.029890,0.000000,0.000000,0.000000
20.870000,1.609997,0.462196,0.013275,0.000001,0.028162,0.000000,0.000000,0.000000
20.880000,1.609997,0.462196,0.013556,0.000001,0.026426,0.000000,0.000000,0.000000
20.890000,1.609997,0.462196,0.013820,0.000001,0.024682,0.000000,0.000000,0.000000
20.900000,1.609997,0.462196,0.014067,0.000001,0.022932,0.000000,0.000000,0.000000
20.910000,1.609997,0.462196,0.014297,0.000001,0.021177,0.000000,0.000000,0.000000
20.920000,1.609997,0.462196,0.014508,0.000001,0.019416,0.000000,0.000000,0.000000
20.930000,1.609997,0.462196,0.014702,0.000001,0.017651,0.000000,0.000000,0.000000
20.940000,1.609997,0.462196,0.014879,0.000001,0.015881,0.000000,0.000000,0.000000
20.950000,1.609997,0.462196,0.015038,0.000001,0.014109,0.000000,0.000000,0.000000
20.960000,1.609997,0.462196,0.015179,0.000001,0.012333,0.000000,0.000000,0.000000
20.970000,1.609997,0.462196,0.015302,0.000001,0.010556,0.000000,0.000000,0.000000
20.980000,1.609997,0.462196,0.015408,0.000001,0.008777,0.000000,0.000000,0.000000
20.990000,1.609997,0.462196,0.015496,0.000001,0.006998,0.000000,0.000000,0.000000
21.000000,1.609997,0.462196,0.015566,0.000001,0.005218,0.000000,0.000000,0.000000
21.010000,1.609997,0.462196,0.015618,0.000001,0.003439,0.000000,0.000000,0.000000
21.020000,1.609997,0.462196,0.015652,0.000001,0.001661,0.000000,0.000000,0.000000
21.030000,1.609997,0.462196,0.015669,0.000001,-0.000115,0.000000,0.000000,0.000000
21.040000,1.609997,0.462196,0.015668,0.000001,-0.001889,0.000000,0.000000,0.000000
21.050000,1.609997,0.462196,0.015649,0.000001,-0.003659,0.000000,0.000000,0.000000
21.060000,1.609997,0.462196,0.015612,0.000001,-0.005426,0.000000,0.000000,0.000000
21.070000,1.609997,0.462196,0.015558,0.000001,-0.007189,0.000000,0.000000,0.000000
21.080000,1.609997,0.462196,0.015486,0.000001,-0.008946,0.000000,0.000000,0.000000
21.090000,1.609997,0.462196,0.015396,0.000001,-0.010698,0.000000,0.000000,0.000000
21.100000,1.609997,0.462196,0.015289,0.000001,-0.012444,0.000000,0.000000,0.000000
21.110000,1.609997,0.462196,0.015165,0.000001,-0.014183,0.000000,0.000000,0.000000
21.120000,1.609997,0.462196,0.015023,0.000001,-0.015914,0.000000,0.000000,0.000000
21.130000,1.609997,0.462196,0.014864,0.000001,-0.017638,0.000000,0.000000,0.000000
21.140000,1.609997,0.462196,0.014688,0.000001,-0.019352,0.000000,0.000000,0.000000
21.150000,1.609997,0.462196,0.014494,0.000001,-0.021058,0.000000,0.000000,0.000000
21.160000,1.609997,0.462196,0.014284,0.000001,-0.022753,0.000000,0.000000,0.000000
21.170000,1.609997,0.462196,0.014056,0.000001,-0.024438,0.000000,0.000000,0.000000
21.180000,1.609997,0.462196,0.013812,0.000001,-0.026112,0.000000,0.000000,0.000000
21.190000,1.609997,0.462196,0.013551,0.000001,-0.027774,0.000000,0.000000,0.000000
21.200000,1.609997,0.462196,0.013273,0.000001,-0.029424,0.000000,0.000000,0.000000
21.210000,1.609997,0.462196,0.012979,0.000001,-0.031061,0.000000,0.000000,0.000000
21.220000,1.609997,0.462196,0.012668,0.000001,-0.032685,0.000000,0.000000,0.000000
21.230000,1.609997,0.462196,0.012341,0.000001,-0.034294,0.000000,0.000000,0.000000
21.240000,1.609997,0.462196,0.011998,0.000001,-0.035889,0.000000,0.000000,0.000000
21.250000,1.609997,0.462196,0.011639,0.000001,-0.037469,0.000000,0.000000,0.000000
21.260000,1.609997,0.462196,0.011265,0.000001,-0.039033,0.000000,0.000000,0.000000
21.270000,1.609998,0.462196,0.010874,0.000001,-0.040581,0.000000,0.000000,0.000000
21.280000,1.609998,0.462196,0.010468,0.000001,-0.042112,0.000000,0.000000,0.000000
21.290000,1.609998,0.462196,0.010047,0.000001,-0.043626,0.000000,0.000000,0.000000
21.300000,1.609998,0.462196,0.009611,0.000001,-0.045122,0.000000,0.000000,0.000000
21.310000,1.609998,0.462196,0.009160,0.000001,-0.046599,0.000000,0.000000,0.000000
21.320000,1.609998,0.462196,0.008694,0.000001,-0.048058,0.000000,0.000000,0.000000
21.330000,1.609998,0.462196,0.008213,0.000001,-0.049497,0.000000,0.000000,0.000000
21.340000,1.609998,0.462196,0.007718,0.000001,-0.050916,0.000000,0.000000,0.000000
21.350000,1.609998,0.462196,0.007209,0.000001,-0.052315,0.000000,0.000000,0.000000
21.360000,1.609998,0.462196,0.006686,0.000001,-0.053693,0.000000,0.000000,0.000000
21.370000,1.609998,0.462196,0.006149,0.000001,-0.055049,0.000000,0.000000,0.000000
21.380000,1.609998,0.462196,0.005599,0.000001,-0.056384,0.000000,0.000000,0.000000
21.390000,1.609998,0.462196,0.005035,0.000001,-0.057696,0.000000,0.000000,0.000000
21.400000,1.609998,0.462196,0.004458,0.000001,-0.058986,0.000000,0.000000,0.000000
21.410000,1.609998,0.462196,0.003868,0.000001,-0.060252,0.000000,0.000000,0.000000
21.420000,1.609998,0.462196,0.003265,0.000001,-0.061495,0.000000,0.000000,0.000000
21.430000,1.609998,0.462196,0.002650,0.000001,-0.062713,0.000000,0.000000,0.000000
21.440000,1.609998,0.462196,0.002023,0.000001,-0.063907,0.000000,0.000000,0.000000
21.450000,1.609998,0.462196,0.001384,0.000001,-0.065076,0.000000,0.000000,0.000000
21.460000,1.609998,0.462196,0.000733,0.000001,-0.066220,0.000000,0.000000,0.000000
21.470000,1.609998,0.462196,0.000071,0.000001,-0.067338,0.000000,0.000000,0.000000
21.480000,1.609998,0.462196,-0.000602,0.000001,-0.068430,0.000000,0.000000,0.000000
21.490000,1.609998,0.462196,-0.001286,0.000001,-0.069496,0.000000,0.000000,0.000000
21.500000,1.609998,0.462196,-0.001981,0.000001,-0.070535,0.000000,0.000000,0.000000
21.510000,1.609998,0.462196,-0.002687,0.000001,-0.071547,0.000000,0.000000,0.000000
21.520000,1.609998,0.462196,-0.003402,0.000001,-0.072531,0.000000,0.000000,0.000000
21.530000,1.609998,0.462196,-0.004128,0.000001,-0.073487,0.000000,0.000000,0.000000
21.540000,1.609998,0.462196,-0.004862,0.000001,-0.074415,0.000000,0.000000,0.000000
21.550000,1.609998,0.462196,-0.005607,0.000001,-0.075315,0.000000,0.000000,0.000000
21.560000,1.609998,0.462196,-0.006360,0.000001,-0.076186,0.000000,0.000000,0.000000
21.570000,1.609998,0.462196,-0.007122,0.000001,-0.077028,0.000000,0.000000,0.000000
21.580000,1.609998,0.462196,-0.007892,0.000001,-0.077841,0.000000,0.000000,0.000000
21.590000,1.609998,0.462196,-0.008670,0.000001,-0.078624,0.000000,0.000000,0.000000
21.600000,1.609998,0.462196,-0.009456,0.000001,-0.079377,0.000000,0.000000,0.000000
21.610000,1.609998,0.462196,-0.010250,0.000001,-0.080101,0.000000,0.000000,0.000000
21.620000,1.609998,0.462196,-0.011051,0.000001,-0.080794,0.000000,0.000000,0.000000
21.630000,1.609998,0.462196,-0.011859,0.000001,-0.081456,0.000000,0.000000,0.000000
21.640000,1.609998,0.462196,-0.012674,0.000001,-0.082088,0.000000,0.000000,0.000000
21.650000,1.609998,0.462196,-0.013495,0.000001,-0.082689,0.000000,0.000000,0.000000
21.660000,1.609998,0.462196,-0.014322,0.000001,-0.083258,0.000000,0.000000,0.000000
21.670000,1.609998,0.462196,-0.015154,0.000001,-0.083797,0.000000,0.000000,0.000000
21.680000,1.609998,0.462196,-0.015992,0.000001,-0.084304,0.000000,0.000000,0.000000
21.690000,1.609998,0.462196,-0.016835,0.000001,-0.084780,0.000000,0.000000,0.000000
21.700000,1.609998,0.462196,-0.017683,0.000001,-0.085223,0.000000,0.000000,0.000000
21.710000,1.609998,0.462196,-0.018535,0.000001,-0.085635,0.000000,0.000000,0.000000
21.720000,1.609998,0.462196,-0.019391,0.000001,-0.086015,0.000000,0.000000,0.000000
21.730000,1.609998,0.462196,-0.020252,0.000001,-0.086364,0.000000,0.000000,0.000000
21.740000,1.609998,0.462196,-0.021115,0.000001,-0.086679,0.000000,0.000000,0.000000
21.750000,1.609998,0.462196,-0.021982,0.000001,-0.086963,0.000000,0.000000,0.000000
21.760000,1.609998,0.462196,-0.022852,0.000001,-0.087215,0.000000,0.000000,0.000000
21.770000,1.609998,0.462196,-0.023724,0.000001,-0.087434,0.000000,0.000000,0.000000
21.780000,1.609998,0.462196,-0.024598,0.000001,-0.087621,0.000000,0.000000,0.000000
21.790000,1.609998,0.462196,-0.025474,0.000001,-0.087775,0.000000,0.000000,0.000000
21.800000,1.609998,0.462196,-0.026352,0.000001,-0.087897,0.000000,0.000000,0.000000
21.810000,1.609998,0.462196,-0.027231,0.000001,-0.087987,0.000000,0.000000,0.000000
21.820000,1.609998,0.462196,-0.028111,0.000001,-0.088044,0.000000,0.000000,0.000000
21.830000,1.609998,0.462196,-0.028991,0.000001,-0.088069,0.000000,0.000000,0.000000
21.840000,1.609998,0.462196,-0.029872,0.000001,-0.088062,0.000000,0.000000,0.000000
21.850000,1.609998,0.462196,-0.030753,0.000001,-0.088022,0.000000,0.000000,0.000000
21.860000,1.609998,0.462196,-0.031633,0.000001,-0.087950,0.000000,0.000000,0.000000
21.870000,1.609998,0.462196,-0.032512,0.000001,-0.087846,0.000000,0.000000,0.000000
21.880000,1.609998,0.462196,-0.033391,0.000001,-0.087710,0.000000,0.000000,0.000000
21.890000,1.609998,0.462196,-0.034268,0.000001,-0.087542,0.000000,0.000000,0.000000
21.900000,1.609998,0.462196,-0.035143,0.000001,-0.087342,0.000000,0.000000,0.000000
21.910000,1.609998,0.462196,-0.036017,0.000001,-0.087110,0.000000,0.000000,0.000000
21.920000,1.609998,0.462196,-0.036888,0.000001,-0.086846,0.000000,0.000000,0.000000
21.930000,1.609998,0.462196,-0.037756,0.000001,-0.086551,0.000000,0.000000,0.000000
21.940000,1.609998,0.462196,-0.038622,0.000001,-0.086225,0.000000,0.000000,0.000000
21.950000,1.609998,0.462196,-0.039484,0.000001,-0.085867,0.000000,0.000000,0.000000
21.960000,1.609998,0.462196,-0.040343,0.000001,-0.085478,0.000000,0.000000,0.000000
21.970000,1.609998,0.462196,-0.041198,0.000001,-0.085059,0.000000,0.000000,0.000000
21.980000,1.609998,0.462196,-0.042048,0.000001,-0.084608,0.000000,0.000000,0.000000
21.990000,1.609998,0.462196,-0.042894,0.000001,-0.084128,0.000000,0.000000,0.000000
22.000000,1.609998,0.462196,-0.043736,0.000001,-0.083617,0.000000,0.000000,0.000000
22.010000,1.609998,0.462196,-0.044572,0.000001,-0.083076,0.000000,0.000000,0.000000
22.020000,1.609998,0.462196,-0.045403,0.000001,-0.082505,0.000000,0.000000,0.000000
22.030000,1.609998,0.462196,-0.046228,0.000001,-0.081904,0.000000,0.000000,0.000000
22.040000,1.609998,0.462196,-0.047047,0.000001,-0.081275,0.000000,0.000000,0.000000
22.050000,1.609998,0.462196,-0.047859,0.000001,-0.080616,0.000000,0.000000,0.000000
22.060000,1.609998,0.462196,-0.048665,0.000001,-0.079928,0.000000,0.000000,0.000000
22.070000,1.609998,0.462196,-0.049465,0.000001,-0.079212,0.000000,0.000000,0.000000
22.080000,1.609998,0.462196,-0.050257,0.000001,-0.078468,0.000000,0.000000,0.000000
22.090000,1.609998,0.462196,-0.051042,0.000001,-0.077696,0.000000,0.000000,0.000000
22.100000,1.609998,0.462196,-0.051819,0.000001,-0.076896,0.000000,0.000000,0.000000
22.110000,1.609998,0.462196,-0.052587,0.000001,-0.076069,0.000000,0.000000,0.000000
22.120000,1.609998,0.462196,-0.053348,0.000001,-0.075215,0.000000,0.000000,0.000000
22.130000,1.609998,0.462196,-0.054100,0.000001,-0.074334,0.000000,0.000000,0.000000
22.140000,1.609998,0.462196,-0.054844,0.000001,-0.073427,0.000000,0.000000,0.000000
22.150000,1.609998,0.462196,-0.055578,0.000001,-0.072495,0.000000,0.000000,0.000000
22.160000,1.609998,0.462196,-0.056303,0.000001,-0.071536,0.000000,0.000000,0.000000
22.170000,1.609998,0.462196,-0.057018,0.000001,-0.070553,0.000000,0.000000,0.000000
22.180000,1.609998,0.462196,-0.057724,0.000001,-0.069545,0.000000,0.000000,0.000000
22.190000,1.609998,0.462196,-0.058419,0.000001,-0.068512,0.000000,0.000000,0.000000
22.200000,1.609998,0.462196,-0.059104,0.000001,-0.067456,0.000000,0.000000,0.000000
22.210000,1.609998,0.462196,-0.059779,0.000001,-0.066375,0.000000,0.000000,0.000000
22.220000,1.609998,0.462196,-0.060443,0.000001,-0.065272,0.000000,0.000000,0.000000
22.230000,1.609998,0.462196,-0.061095,0.000001,-0.064146,0.000000,0.000000,0.000000
22.240000,1.609998,0.462196,-0.061737,0.000001,-0.062997,0.000000,0.000000,0.000000
22.250000,1.609998,0.462196,-0.062367,0.000001,-0.061827,0.000000,0.000000,0.000000
22.260000,1.609998,0.462196,-0.062985,0.000001,-0.060635,0.000000,0.000000,0.000000
22.270000,1.609998,0.462196,-0.063591,0.000001,-0.059423,0.000000,0.000000,0.000000
22.280000,1.609998,0.462196,-0.064186,0.000001,-0.058189,0.000000,0.000000,0.000000
22.290000,1.609998,0.462196,-0.064768,0.000001,-0.056936,0.000000,0.000000,0.000000
22.300000,1.609998,0.462196,-0.065337,0.000001,-0.055663,0.000000,0.000000,0.000000
22.310000,1.609998,0.462196,-0.065894,0.000001,-0.054370,0.000000,0.000000,0.000000
22.320000,1.609998,0.462196,-0.066437,0.000001,-0.053060,0.000000,0.000000,0.000000
22.330000,1.609998,0.462196,-0.066968,0.000001,-0.051730,0.000000,0.000000,0.000000
22.340000,1.609998,0.462196,-0.067485,0.000001,-0.050384,0.000000,0.000000,0.000000
22.350000,1.609998,0.462196,-0.067989,0.000001,-0.049020,0.000000,0.000000,0.000000
22.360000,1.609998,0.462196,-0.068479,0.000001,-0.047639,0.000000,0.000000,0.000000
22.370000,1.609998,0.462196,-0.068956,0.000001,-0.046242,0.000000,0.000000,0.000000
22.380000,1.609998,0.462196,-0.069418,0.000001,-0.044830,0.000000,0.000000,0.000000
22.390000,1.609998,0.462196,-0.069866,0.000001,-0.043402,0.000000,0.000000,0.000000
22.400000,1.609998,0.462196,-0.070300,0.000001,-0.041960,0.000000,0.000000,0.000000
22.410000,1.609998,0.462196,-0.070720,0.000001,-0.040503,0.000000,0.000000,0.000000
22.420000,1.609998,0.462196,-0.071125,0.000001,-0.039033,0.000000,0.000000,0.000000
22.430000,1.609998,0.462196,-0.071515,0.000001,-0.037550,0.000000,0.000000,0.000000
22.440000,1.609998,0.462196,-0.071891,0.000001,-0.036055,0.000000,0.000000,0.000000
22.450000,1.609998,0.462196,-0.072251,0.000001,-0.034547,0.000000,0.000000,0.000000
22.460000,1.609998,0.462196,-0.072597,0.000001,-0.033028,0.000000,0.000000,0.000000
22.470000,1.609998,0.462196,-0.072927,0.000001,-0.031498,0.000000,0.000000,0.000000
22.480000,1.609998,0.462196,-0.073242,0.000001,-0.029958,0.000000,0.000000,0.000000
22.490000,1.609998,0.462196,-0.073542,0.000001,-0.028408,0.000000,0.000000,0.000000
22.500000,1.609998,0.462196,-0.073826,0.000001,-0.026849,0.000000,0.000000,0.000000
22.510000,1.609998,0.462196,-0.074094,0.000001,-0.025281,0.000000,0.000000,0.000000
22.520000,1.609998,0.462196,-0.074347,0.000001,-0.023705,0.000000,0.000000,0.000000
22.530000,1.609998,0.462196,-0.074584,0.000001,-0.022121,0.000000,0.000000,0.000000
22.540000,1.609999,0.462196,-0.074805,0.000001,-0.020531,0.000000,0.000000,0.000000
22.550000,1.609999,0.462196,-0.075011,0.000001,-0.018934,0.000000,0.000000,0.000000
22.560000,1.609999,0.462196,-0.075200,0.000001,-0.017332,0.000000,0.000000,0.000000
22.570000,1.609999,0.462196,-0.075373,0.000001,-0.015724,0.000000,0.000000,0.000000
22.580000,1.609999,0.462196,-0.075530,0.000001,-0.014111,0.000000,0.000000,0.000000
22.590000,1.609999,0.462196,-0.075672,0.000001,-0.012494,0.000000,0.000000,0.000000
22.600000,1.609999,0.462196,-0.075797,0.000001,-0.010874,0.000000,0.000000,0.000000
22.610000,1.609999,0.462196,-0.075905,0.000001,-0.009251,0.000000,0.000000,0.000000
22.620000,1.609999,0.462196,-0.075998,0.000001,-0.007625,0.000000,0.000000,0.000000
22.630000,1.609999,0.462196,-0.076074,0.000001,-0.005998,0.000000,0.000000,0.000000
22.640000,1.609999,0.462196,-0.076134,0.000001,-0.004370,0.000000,0.000000,0.000000
22.650000,1.609999,0.462196,-0.076178,0.000001,-0.002740,0.000000,0.000000,0.000000
22.660000,1.609999,0.462196,-0.076205,0.000001,-0.001111,0.000000,0.000000,0.000000
22.670000,1.609999,0.462196,-0.076216,0.000001,0.000518,0.000000,0.000000,0.000000
22.680000,1.609999,0.462196,-0.076211,0.000001,0.002145,0.000000,0.000000,0.000000
22.690000,1.609999,0.462196,-0.076190,0.000001,0.003771,0.000000,0.000000,0.000000
22.700000,1.609999,0.462196,-0.076152,0.000001,0.005395,0.000000,0.000000,0.000000
22.710000,1.609999,0.462196,-0.076098,0.000001,0.007016,0.000000,0.000000,0.000000
22.720000,1.609999,0.462196,-0.076028,0.000001,0.008633,0.000000,0.000000,0.000000
22.730000,1.609999,0.462196,-0.075941,0.000001,0.010247,0.000000,0.000000,0.000000
22.740000,1.609999,0.462196,-0.075839,0.000001,0.011856,0.000000,0.000000,0.000000
22.750000,1.609999,0.462196,-0.075720,0.000001,0.013460,0.000000,0.000000,0.000000
22.760000,1.609999,0.462196,-0.075586,0.000001,0.015058,0.000000,0.000000,0.000000
22.770000,1.609999,0.462196,-0.075435,0.000001,0.016650,0.000000,0.000000,0.000000
22.780000,1.609999,0.462196,-0.075269,0.000001,0.018235,0.000000,0.000000,0.000000
22.790000,1.609999,0.462196,-0.075086,0.000001,0.019813,0.000000,0.000000,0.000000
22.800000,1.609999,0.462196,-0.074888,0.000001,0.021383,0.000000,0.000000,0.000000
22.810000,1.609999,0.462196,-0.074674,0.000001,0.022945,0.000000,0.000000,0.000000
22.820000,1.609999,0.462196,-0.074445,0.000001,0.024497,0.000000,0.000000,0.000000
22.830000,1.609999,0.462196,-0.074200,0.000001,0.026040,0.000000,0.000000,0.000000
22.840000,1.609999,0.462196,-0.073940,0.000001,0.027573,0.000000,0.000000,0.000000
22.850000,1.609999,0.462196,-0.073664,0.000001,0.029095,0.000000,0.000000,0.000000
22.860000,1.609999,0.462196,-0.073373,0.000001,0.030606,0.000000,0.000000,0.000000
22.870000,1.609999,0.462196,-0.073067,0.000001,0.032105,0.000000,0.000000,0.000000
22.880000,1.609999,0.462196,-0.072746,0.000001,0.033592,0.000000,0.000000,0.000000
22.890000,1.609999,0.462196,-0.072410,0.000001,0.035066,0.000000,0.000000,0.000000
22.900000,1.609999,0.462196,-0.072059,0.000001,0.036527,0.000000,0.000000,0.000000
22.910000,1.609999,0.462196,-0.071694,0.000001,0.037974,0.000000,0.000000,0.000000
22.920000,1.609999,0.462196,-0.071314,0.000000,0.039407,0.000000,0.000000,0.000000
22.930000,1.609999,0.462196,-0.070920,0.000000,0.040825,0.000000,0.000000,0.000000
22.940000,1.609999,0.462196,-0.070512,0.000000,0.042228,0.000000,0.000000,0.000000
22.950000,1.609999,0.462196,-0.070090,0.000000,0.043614,0.000000,0.000000,0.000000
22.960000,1.609999,0.462196,-0.069653,0.000000,0.044985,0.000000,0.000000,0.000000
22.970000,1.609999,0.462196,-0.069204,0.000000,0.046339,0.000000,0.000000,0.000000
22.980000,1.609999,0.462196,-0.068740,0.000000,0.047675,0.000000,0.000000,0.000000
22.990000,1.609999,0.462196,-0.068263,0.000000,0.048994,0.000000,0.000000,0.000000
23.000000,1.609999,0.462196,-0.067774,0.000000,0.050295,0.000000,0.000000,0.000000
23.010000,1.609999,0.462196,-0.067271,0.000000,0.051577,0.000000,0.000000,0.000000
23.020000,1.609999,0.462196,-0.066755,0.000000,0.052839,0.000000,0.000000,0.000000
23.030000,1.609999,0.462196,-0.066226,0.000000,0.054083,0.000000,0.000000,0.000000
23.040000,1.609999,0.462196,-0.065686,0.000000,0.055306,0.000000,0.000000,0.000000
23.050000,1.609999,0.462196,-0.065133,0.000000,0.056509,0.000000,0.000000,0.000000
23.060000,1.609999,0.462196,-0.064567,0.000000,0.057691,0.000000,0.000000,0.000000
23.070000,1.609999,0.462196,-0.063991,0.000000,0.058852,0.000000,0.000000,0.000000
23.080000,1.609999,0.462196,-0.063402,0.000000,0.059992,0.000000,0.000000,0.000000
23.090000,1.609999,0.462196,-0.062802,0.000000,0.061109,0.000000,0.000000,0.000000
23.100000,1.609999,0.462196,-0.062191,0.000000,0.062204,0.000000,0.000000,0.000000
23.110000,1.609999,0.462196,-0.061569,0.000000,0.063276,0.000000,0.000000,0.000000
23.120000,1.609999,0.462196,-0.060936,0.000000,0.064325,0.000000,0.000000,0.000000
23.130000,1.609999,0.462196,-0.060293,0.000000,0.065350,0.000000,0.000000,0.000000
23.140000,1.609999,0.462196,-0.059639,0.000000,0.066352,0.000000,0.000000,0.000000
23.150000,1.609999,0.462196,-0.058976,0.000000,0.067329,0.000000,0.000000,0.000000
23.160000,1.609999,0.462196,-0.058303,0.000000,0.068282,0.000000,0.000000,0.000000
23.170000,1.609999,0.462196,-0.057620,0.000000,0.069210,0.000000,0.000000,0.000000
23.180000,1.609999,0.462196,-0.056928,0.000000,0.070112,0.000000,0.000000,0.000000
23.190000,1.609999,0.462196,-0.056227,0.000000,0.070989,0.000000,0.000000,0.000000
23.200000,1.609999,0.462196,-0.055517,0.000000,0.071841,0.000000,0.000000,0.000000
23.210000,1.609999,0.462196,-0.054798,0.000000,0.072666,0.000000,0.000000,0.000000
23.220000,1.609999,0.462196,-0.054072,0.000000,0.073465,0.000000,0.000000,0.000000
23.230000,1.609999,0.462196,-0.053337,0.000000,0.074237,0.000000,0.000000,0.000000
23.240000,1.609999,0.462196,-0.052595,0.000000,0.074982,0.000000,0.000000,0.000000
23.250000,1.609999,0.462196,-0.051845,0.000000,0.075700,0.000000,0.000000,0.000000
23.260000,1.609999,0.462196,-0.051088,0.000000,0.076391,0.000000,0.000000,0.000000
23.270000,1.609999,0.462196,-0.050324,0.000000,0.077054,0.000000,0.000000,0.000000
23.280000,1.609999,0.462196,-0.049553,0.000000,0.077689,0.000000,0.000000,0.000000
23.290000,1.609999,0.462196,-0.048777,0.000000,0.078296,0.000000,0.000000,0.000000
23.300000,1.609999,0.462196,-0.047994,0.000000,0.078875,0.000000,0.000000,0.000000
23.310000,1.609999,0.462196,-0.047205,0.000000,0.079425,0.000000,0.000000,0.000000
23.320000,1.609999,0.462196,-0.046411,0.000000,0.079947,0.000000,0.000000,0.000000
23.330000,1.609999,0.462196,-0.045611,0.000000,0.080440,0.000000,0.000000,0.000000
23.340000,1.609999,0.462196,-0.044807,0.000000,0.080903,0.000000,0.000000,0.000000
23.350000,1.609999,0.462196,-0.043998,0.000000,0.081338,0.000000,0.000000,0.000000
23.360000,1.609999,0.462196,-0.043184,0.000000,0.081744,0.000000,0.000000,0.000000
23.370000,1.609999,0.462196,-0.042367,0.000000,0.082120,0.000000,0.000000,0.000000
23.380000,1.609999,0.462196,-0.041546,0.000000,0.082467,0.000000,0.000000,0.000000
23.390000,1.609999,0.462196,-0.040721,0.000000,0.082784,0.000000,0.000000,0.000000
23.400000,1.609999,0.462196,-0.039893,0.000000,0.083072,0.000000,0.000000,0.000000
23.410000,1.609999,0.462196,-0.039062,0.000000,0.083330,0.000000,0.000000,0.000000
23.420000,1.609999,0.462196,-0.038229,0.000000,0.083558,0.000000,0.000000,0.000000
23.430000,1.609999,0.462196,-0.037394,0.000000,0.083756,0.000000,0.000000,0.000000
23.440000,1.609999,0.462196,-0.036556,0.000000,0.083924,0.000000,0.000000,0.000000
23.450000,1.609999,0.462196,-0.035717,0.000000,0.084062,0.000000,0.000000,0.000000
23.460000,1.609999,0.462196,-0.034876,0.000000,0.084171,0.000000,0.000000,0.000000
23.470000,1.609999,0.462196,-0.034034,0.000000,0.084249,0.000000,0.000000,0.000000
23.480000,1.609999,0.462196,-0.033192,0.000000,0.084297,0.000000,0.000000,0.000000
23.490000,1.609999,0.462196,-0.032349,0.000000,0.084315,0.000000,0.000000,0.000000
23.500000,1.609999,0.462196,-0.031506,0.000000,0.084304,0.000000,0.000000,0.000000
23.510000,1.609999,0.462196,-0.030663,0.000000,0.084262,0.000000,0.000000,0.000000
23.520000,1.609999,0.462196,-0.029820,0.000000,0.084191,0.000000,0.000000,0.000000
23.530000,1.609999,0.462196,-0.028978,0.000000,0.084090,0.000000,0.000000,0.000000
23.540000,1.609999,0.462196,-0.028137,0.000000,0.083958,0.000000,0.000000,0.000000
23.550000,1.609999,0.462196,-0.027298,0.000000,0.083798,0.000000,0.000000,0.000000
23.560000,1.609999,0.462196,-0.026460,0.000000,0.083607,0.000000,0.000000,0.000000
23.570000,1.609999,0.462196,-0.025624,0.000000,0.083387,0.000000,0.000000,0.000000
23.580000,1.609999,0.462196,-0.024790,0.000000,0.083138,0.000000,0.000000,0.000000
23.590000,1.609999,0.462196,-0.023958,0.000000,0.082860,0.000000,0.000000,0.000000
23.600000,1.609999,0.462196,-0.023130,0.000000,0.082552,0.000000,0.000000,0.000000
23.610000,1.609999,0.462196,-0.022304,0.000000,0.082215,0.000000,0.000000,0.000000
23.620000,1.609999,0.462196,-0.021482,0.000000,0.081849,0.000000,0.000000,0.000000
23.630000,1.609999,0.462196,-0.020664,0.000000,0.081455,0.000000,0.000000,0.000000
23.640000,1.609999,0.462196,-0.019849,0.000000,0.081032,0.000000,0.000000,0.000000
23.650000,1.609999,0.462196,-0.019039,0.000000,0.080581,0.000000,0.000000,0.000000
23.660000,1.609999,0.462196,-0.018233,0.000000,0.080101,0.000000,0.000000,0.000000
23.670000,1.609999,0.462196,-0.017432,0.000000,0.079594,0.000000,0.000000,0.000000
23.680000,1.609999,0.462196,-0.016636,0.000000,0.079059,0.000000,0.000000,0.000000
23.690000,1.609999,0.462196,-0.015845,0.000000,0.078496,0.000000,0.000000,0.000000
23.700000,1.609999,0.462196,-0.015061,0.000000,0.077906,0.000000,0.000000,0.000000
23.710000,1.609999,0.462196,-0.014281,0.000000,0.077288,0.000000,0.000000,0.000000
23.720000,1.609999,0.462196,-0.013509,0.000000,0.076644,0.000000,0.000000,0.000000
23.730000,1.609999,0.462196,-0.012742,0.000000,0.075974,0.000000,0.000000,0.000000
23.740000,1.609999,0.462196,-0.011982,0.000000,0.075277,0.000000,0.000000,0.000000
23.750000,1.609999,0.462196,-0.011230,0.000000,0.074554,0.000000,0.000000,0.000000
23.760000,1.609999,0.462196,-0.010484,0.000000,0.073805,0.000000,0.000000,0.000000
23.770000,1.609999,0.462196,-0.009746,0.000000,0.073031,0.000000,0.000000,0.000000
23.780000,1.609999,0.462196,-0.009016,0.000000,0.072232,0.000000,0.000000,0.000000
23.790000,1.609999,0.462196,-0.008293,0.000000,0.071408,0.000000,0.000000,0.000000
23.800000,1.609999,0.462196,-0.007579,0.000000,0.070559,0.000000,0.000000,0.000000
23.810000,1.609999,0.462196,-0.006874,0.000000,0.069687,0.000000,0.000000,0.000000
23.820000,1.609999,0.462196,-0.006177,0.000000,0.068790,0.000000,0.000000,0.000000
23.830000,1.609999,0.462196,-0.005489,0.000000,0.067870,0.000000,0.000000,0.000000
23.840000,1.609999,0.462196,-0.004810,0.000000,0.066927,0.000000,0.000000,0.000000
23.850000,1.609999,0.462196,-0.004141,0.000000,0.065961,0.000000,0.000000,0.000000
