t,x,y,theta,v,omega,h,gamma1,gamma2
21.140000,4.667086,0.636206,0.518253,0.086564,-0.303584,0.251051,0.847360,0.233395
21.150000,4.667839,0.636634,0.515217,0.087575,-0.304307,0.250413,0.848441,0.233544
21.160000,4.668601,0.637064,0.512174,0.088605,-0.305036,0.249772,0.849530,0.233693
21.170000,4.669374,0.637497,0.509123,0.089656,-0.305771,0.249127,0.850627,0.233844
21.180000,4.670158,0.637933,0.506066,0.090720,-0.306509,0.248477,0.851733,0.233996
21.190000,4.670952,0.638371,0.503001,0.091769,-0.307250,0.247822,0.852850,0.234150
21.200000,4.671757,0.638812,0.499928,0.092836,-0.307996,0.247163,0.853975,0.234304
21.210000,4.672572,0.639256,0.496848,0.093923,-0.308748,0.246500,0.855108,0.234459
21.220000,4.673398,0.639703,0.493761,0.095029,-0.309505,0.245833,0.856249,0.234616
21.230000,4.674236,0.640152,0.490666,0.096130,-0.310284,0.245159,0.857404,0.234774
21.240000,4.675085,0.640603,0.487563,0.097206,-0.311095,0.244475,0.858578,0.234935
21.250000,4.675944,0.641057,0.484452,0.098310,-0.311910,0.243787,0.859760,0.235096
21.260000,4.676815,0.641514,0.481333,0.099443,-0.312727,0.243095,0.860950,0.235259
21.270000,4.677697,0.641973,0.478206,0.100606,-0.313549,0.242400,0.862148,0.235423
21.280000,4.678591,0.642434,0.475070,0.101797,-0.314374,0.241701,0.863355,0.235587
21.290000,4.679497,0.642899,0.471926,0.103018,-0.315204,0.240998,0.864570,0.235753
21.300000,4.680415,0.643365,0.468774,0.104277,-0.316036,0.240290,0.865795,0.235920
21.310000,4.681346,0.643835,0.465614,0.105575,-0.316868,0.239576,0.867031,0.236088
21.320000,4.682290,0.644308,0.462445,0.106902,-0.317705,0.238859,0.868276,0.236258
21.330000,4.683248,0.644783,0.459268,0.108260,-0.318547,0.238137,0.869531,0.236429
21.340000,4.684219,0.645261,0.456083,0.109649,-0.319396,0.237410,0.870796,0.236600
21.350000,4.685204,0.645743,0.452889,0.111070,-0.320250,0.236679,0.872070,0.236773
21.360000,4.686204,0.646227,0.449686,0.112523,-0.321110,0.235943,0.873355,0.236948
21.370000,4.687218,0.646715,0.446475,0.114009,-0.321976,0.235202,0.874649,0.237123
21.380000,4.688247,0.647205,0.443255,0.115528,-0.322849,0.234457,0.875954,0.237300
21.390000,4.689291,0.647699,0.440027,0.117082,-0.323729,0.233707,0.877269,0.237478
21.400000,4.690351,0.648196,0.436790,0.118667,-0.324612,0.232951,0.878597,0.237658
21.410000,4.691427,0.648696,0.433543,0.120275,-0.325496,0.232189,0.879937,0.237839
21.420000,4.692520,0.649200,0.430288,0.121913,-0.326387,0.231422,0.881288,0.238021
21.430000,4.693629,0.649707,0.427025,0.123582,-0.327286,0.230650,0.882650,0.238205
21.440000,4.694754,0.650217,0.423752,0.125250,-0.328212,0.229868,0.884031,0.238392
21.450000,4.695897,0.650730,0.420470,0.126916,-0.329173,0.229075,0.885433,0.238581
21.460000,4.697056,0.651246,0.417178,0.128629,-0.330139,0.228278,0.886846,0.238771
21.470000,4.698233,0.651765,0.413877,0.130389,-0.331110,0.227476,0.888270,0.238963
21.480000,4.699428,0.652287,0.410565,0.132199,-0.332087,0.226669,0.889705,0.239155
21.490000,4.700641,0.652813,0.407245,0.134061,-0.333066,0.225855,0.891154,0.239350
21.500000,4.701873,0.653342,0.403914,0.135972,-0.334046,0.225036,0.892616,0.239546
21.510000,4.703124,0.653874,0.400573,0.137930,-0.335032,0.224211,0.894089,0.239744
21.520000,4.704395,0.654410,0.397223,0.139935,-0.336025,0.223381,0.895575,0.239943
21.530000,4.705686,0.654949,0.393863,0.141988,-0.337024,0.222545,0.897072,0.240144
21.540000,4.706998,0.655492,0.390493,0.144090,-0.338029,0.221704,0.898583,0.240346
21.550000,4.708332,0.656038,0.387112,0.146244,-0.339042,0.220858,0.900105,0.240549
21.560000,4.709687,0.656588,0.383722,0.148449,-0.340062,0.220006,0.901640,0.240754
21.570000,4.711064,0.657141,0.380321,0.150722,-0.341083,0.219146,0.903192,0.240961
21.580000,4.712465,0.657698,0.376910,0.153056,-0.342111,0.218280,0.904758,0.241170
21.590000,4.713889,0.658259,0.373489,0.155449,-0.343148,0.217408,0.906337,0.241381
21.600000,4.715337,0.658824,0.370058,0.157903,-0.344195,0.216530,0.907931,0.241593
21.610000,4.716810,0.659393,0.366616,0.160419,-0.345251,0.215646,0.909538,0.241806
21.620000,4.718309,0.659965,0.363163,0.162999,-0.346317,0.214755,0.911159,0.242022
21.630000,4.719833,0.660541,0.359700,0.165539,-0.347448,0.213847,0.912815,0.242242
21.640000,4.721384,0.661121,0.356226,0.168103,-0.348577,0.212930,0.914490,0.242464
21.650000,4.722960,0.661705,0.352740,0.170743,-0.349709,0.212008,0.916180,0.242688
21.660000,4.724564,0.662292,0.349243,0.173467,-0.350847,0.211079,0.917882,0.242913
21.670000,4.726195,0.662883,0.345734,0.176277,-0.351991,0.210145,0.919599,0.243140
21.680000,4.727854,0.663477,0.342215,0.179175,-0.353142,0.209204,0.921330,0.243369
21.690000,4.729543,0.664075,0.338683,0.182164,-0.354301,0.208258,0.923076,0.243599
21.700000,4.731262,0.664678,0.335140,0.185265,-0.355455,0.207303,0.924841,0.243832
21.710000,4.733013,0.665284,0.331586,0.188461,-0.356614,0.206341,0.926622,0.244067
21.720000,4.734796,0.665894,0.328019,0.191745,-0.357783,0.205372,0.928420,0.244303
21.730000,4.736612,0.666509,0.324442,0.195119,-0.358962,0.204396,0.930233,0.244542
21.740000,4.738463,0.667127,0.320852,0.198587,-0.360151,0.203414,0.932063,0.244782
21.750000,4.740349,0.667750,0.317250,0.202150,-0.361350,0.202424,0.933910,0.245025
21.760000,4.742270,0.668377,0.313637,0.205813,-0.362552,0.201424,0.935779,0.245270
21.770000,4.744229,0.669009,0.310011,0.209590,-0.363765,0.200417,0.937665,0.245517
21.780000,4.746226,0.669645,0.306374,0.213486,-0.364987,0.199404,0.939568,0.245766
21.790000,4.748263,0.670285,0.302724,0.217446,-0.366248,0.198377,0.941500,0.246018
21.800000,4.750340,0.670929,0.299061,0.221461,-0.367547,0.197335,0.943464,0.246275
21.810000,4.752457,0.671578,0.295386,0.225602,-0.368828,0.196283,0.945450,0.246534
21.820000,4.754617,0.672231,0.291698,0.229866,-0.370119,0.195224,0.947454,0.246795
21.830000,4.756820,0.672888,0.287996,0.234257,-0.371420,0.194159,0.949476,0.247058
21.840000,4.759067,0.673549,0.284282,0.238781,-0.372731,0.193086,0.951516,0.247323
21.850000,4.761360,0.674214,0.280555,0.243448,-0.374044,0.192003,0.953577,0.247591
21.860000,4.763701,0.674884,0.276814,0.248275,-0.375361,0.190912,0.955660,0.247861
21.870000,4.766090,0.675558,0.273061,0.253266,-0.376686,0.189814,0.957762,0.248134
21.880000,4.768530,0.676236,0.269294,0.258428,-0.378020,0.188708,0.959883,0.248408
21.890000,4.771023,0.676919,0.265514,0.263771,-0.379353,0.187593,0.962026,0.248686
21.900000,4.773569,0.677607,0.261720,0.269319,-0.380681,0.186468,0.964193,0.248966
21.910000,4.776172,0.678298,0.257913,0.275083,-0.382015,0.185335,0.966381,0.249248
21.920000,4.778833,0.678995,0.254093,0.281071,-0.383355,0.184193,0.968589,0.249532
21.930000,4.781555,0.679696,0.250260,0.287360,-0.384669,0.183042,0.970823,0.249820
21.940000,4.784340,0.680403,0.246413,0.293823,-0.386005,0.181871,0.973098,0.250113
21.950000,4.787191,0.681114,0.242553,0.300397,-0.387383,0.180685,0.975409,0.250409
21.960000,4.790109,0.681830,0.238679,0.307157,-0.388771,0.179491,0.977742,0.250709
21.970000,4.793095,0.682550,0.234792,0.313890,-0.390169,0.178284,0.980105,0.251011
21.980000,4.796149,0.683274,0.230890,0.320913,-0.391564,0.177070,0.982487,0.251316
21.990000,4.799274,0.684003,0.226974,0.328236,-0.392954,0.175849,0.984890,0.251623
22.000000,4.802474,0.684735,0.223045,0.335918,-0.394324,0.174616,0.987322,0.251934
22.010000,4.805751,0.685471,0.219101,0.343985,-0.395674,0.173374,0.989777,0.252247
22.020000,4.809110,0.686213,0.215145,0.352446,-0.397006,0.172124,0.992255,0.252563
22.030000,4.812555,0.686958,0.211175,0.361387,-0.398279,0.170861,0.994764,0.252882
22.040000,4.816090,0.687709,0.207192,0.370661,-0.399526,0.169588,0.997299,0.253204
22.050000,4.819719,0.688464,0.203197,0.380239,-0.400761,0.168306,0.999860,0.253529
22.060000,4.823445,0.689224,0.199189,0.389869,-0.401982,0.167010,1.002454,0.253857
22.070000,4.827268,0.689987,0.195169,0.399832,-0.403184,0.165706,1.005072,0.254189
22.080000,4.831192,0.690755,0.191137,0.410083,-0.404439,0.164376,1.007750,0.254527
22.090000,4.835219,0.691526,0.187093,0.421048,-0.405613,0.163034,1.010458,0.254869
22.100000,4.839358,0.692301,0.183037,0.432494,-0.406742,0.161684,1.013191,0.255213
22.110000,4.843612,0.693079,0.178969,0.444129,-0.407821,0.160321,1.015957,0.255561
22.120000,4.847984,0.693861,0.174891,0.456247,-0.408838,0.158949,1.018748,0.255912
22.130000,4.852479,0.694646,0.170803,0.469024,-0.409752,0.157566,1.021569,0.256266
22.140000,4.857102,0.695433,0.166705,0.482468,-0.410558,0.156173,1.024419,0.256623
22.150000,4.861862,0.696224,0.162600,0.496595,-0.411234,0.154770,1.027298,0.256984
22.160000,4.866764,0.697018,0.158487,0.511398,-0.411758,0.153355,1.030210,0.257348
22.170000,4.871815,0.697815,0.154370,0.526484,-0.412207,0.151929,1.033151,0.257715
22.180000,4.877019,0.698613,0.150248,0.541664,-0.412601,0.150492,1.036126,0.258085
22.190000,4.882377,0.699413,0.146122,0.557923,-0.412769,0.149046,1.039126,0.258459
22.200000,4.887898,0.700214,0.141994,0.575526,-0.412652,0.147585,1.042167,0.258837
22.210000,4.893597,0.701017,0.137867,0.593240,-0.412433,0.146099,1.045268,0.259222
22.220000,4.899475,0.701820,0.133743,0.611417,-0.412017,0.144606,1.048396,0.259609
22.230000,4.905536,0.702623,0.129623,0.629553,-0.411497,0.143100,1.051558,0.260000
22.240000,4.911780,0.703424,0.125508,0.645044,-0.411373,0.141588,1.054741,0.260394
22.250000,4.918182,0.704218,0.121394,0.641215,-0.415038,0.140077,1.057933,0.260787
22.260000,4.924548,0.704981,0.117244,0.637441,-0.418444,0.138619,1.061025,0.261168
22.270000,4.930880,0.705714,0.113059,0.633721,-0.421636,0.137213,1.064011,0.261535
22.280000,4.937179,0.706415,0.108843,0.630053,-0.424613,0.135858,1.066899,0.261890
22.290000,4.943443,0.707087,0.104597,0.626433,-0.427411,0.134554,1.069685,0.262232
22.300000,4.949675,0.707727,0.100323,0.622861,-0.430038,0.133302,1.072368,0.262560
22.310000,4.955873,0.708338,0.096022,0.619333,-0.432439,0.132098,1.074953,0.262877
22.320000,4.962040,0.708918,0.091698,0.615851,-0.434673,0.130945,1.077433,0.263180
22.330000,4.968173,0.709469,0.087351,0.612415,-0.436741,0.129842,1.079814,0.263470
22.340000,4.974275,0.709990,0.082984,0.609025,-0.438600,0.128787,1.082094,0.263748
22.350000,4.980346,0.710481,0.078598,0.605680,-0.440332,0.127772,1.084292,0.264016
22.360000,4.986385,0.710943,0.074195,0.602373,-0.441930,0.126803,1.086396,0.264272
22.370000,4.992393,0.711377,0.069775,0.599108,-0.443388,0.125883,1.088397,0.264515
22.380000,4.998370,0.711781,0.065341,0.595881,-0.444695,0.125010,1.090298,0.264746
22.390000,5.004317,0.712157,0.060894,0.592696,-0.445805,0.124185,1.092100,0.264965
22.400000,5.010234,0.712505,0.056436,0.589550,-0.446781,0.123408,1.093799,0.265171
22.410000,5.016121,0.712824,0.051969,0.586441,-0.447646,0.122673,1.095407,0.265366
22.420000,5.021978,0.713115,0.047492,0.583371,-0.448385,0.121986,1.096914,0.265548
22.430000,5.027806,0.713379,0.043008,0.580338,-0.448972,0.121342,1.098326,0.265719
22.440000,5.033604,0.713616,0.038519,0.577339,-0.449453,0.120743,1.099644,0.265879
22.450000,5.039374,0.713825,0.034024,0.574373,-0.449845,0.120188,1.100865,0.266026
22.460000,5.045115,0.714008,0.029526,0.571443,-0.450135,0.119672,1.102001,0.266163
22.470000,5.050827,0.714164,0.025024,0.568548,-0.450338,0.119200,1.103041,0.266289
22.480000,5.056511,0.714293,0.020521,0.565688,-0.450384,0.118770,1.103992,0.266404
22.490000,5.062167,0.714396,0.016017,0.562860,-0.450382,0.118380,1.104854,0.266508
22.500000,5.067795,0.714474,0.011513,0.560062,-0.450340,0.118028,1.105631,0.266601
22.510000,5.073395,0.714526,0.007010,0.557297,-0.450201,0.117715,1.106323,0.266685
22.520000,5.078968,0.714552,0.002508,0.554565,-0.449989,0.117441,1.106929,0.266758
22.530000,5.084514,0.714554,-0.001992,0.551866,-0.449674,0.117205,1.107453,0.266821
22.540000,5.090033,0.714530,-0.006489,0.549200,-0.449318,0.117007,1.107892,0.266874
22.550000,5.095524,0.714482,-0.010982,0.546562,-0.448904,0.116842,1.108256,0.266918
22.560000,5.100990,0.714410,-0.015471,0.543955,-0.448468,0.116715,1.108539,0.266952
22.570000,5.106428,0.714314,-0.019956,0.541378,-0.447988,0.116620,1.108749,0.266977
22.580000,5.111841,0.714193,-0.024436,0.538832,-0.447484,0.116560,1.108881,0.266993
22.590000,5.117227,0.714050,-0.028910,0.536316,-0.446942,0.116533,1.108942,0.267000
22.600000,5.122588,0.713883,-0.033380,0.533829,-0.446375,0.116539,1.108929,0.266999
22.610000,5.127923,0.713693,-0.037844,0.531371,-0.445784,0.116576,1.108847,0.266989
22.620000,5.133232,0.713480,-0.042301,0.528944,-0.445162,0.116644,1.108696,0.266971
22.630000,5.138516,0.713244,-0.046753,0.526546,-0.444529,0.116743,1.108476,0.266944
22.640000,5.143775,0.712987,-0.051198,0.524180,-0.443894,0.116871,1.108193,0.266910
22.650000,5.149010,0.712707,-0.055637,0.521844,-0.443280,0.117029,1.107843,0.266868
22.660000,5.154219,0.712405,-0.060070,0.519536,-0.442650,0.117213,1.107434,0.266819
22.670000,5.159405,0.712082,-0.064497,0.517257,-0.442049,0.117427,1.106960,0.266762
22.680000,5.164566,0.711737,-0.068917,0.515006,-0.441432,0.117666,1.106432,0.266698
22.690000,5.169703,0.711371,-0.073331,0.512786,-0.440852,0.117934,1.105840,0.266627
22.700000,5.174816,0.710984,-0.077740,0.510594,-0.440287,0.118224,1.105198,0.266549
22.710000,5.179906,0.710576,-0.082143,0.508431,-0.439775,0.118542,1.104495,0.266464
22.720000,5.184972,0.710148,-0.086541,0.506299,-0.439238,0.118882,1.103745,0.266374
22.730000,5.190015,0.709699,-0.090933,0.504198,-0.438784,0.119241,1.102951,0.266278
22.740000,5.195035,0.709230,-0.095321,0.502124,-0.438349,0.119618,1.102120,0.266178
22.750000,5.200032,0.708741,-0.099704,0.500081,-0.437983,0.120020,1.101235,0.266071
22.760000,5.205007,0.708233,-0.104084,0.498066,-0.437658,0.120439,1.100312,0.265959
22.770000,5.209960,0.707704,-0.108461,0.496083,-0.437405,0.120883,1.099336,0.265841
22.780000,5.214890,0.707157,-0.112835,0.494131,-0.437154,0.121344,1.098322,0.265719
22.790000,5.219799,0.706590,-0.117206,0.492212,-0.436982,0.121829,1.097259,0.265590
22.800000,5.224686,0.706003,-0.121576,0.490317,-0.436837,0.122330,1.096159,0.265457
22.810000,5.229552,0.705398,-0.125944,0.488454,-0.436773,0.122853,1.095014,0.265318
22.820000,5.234396,0.704774,-0.130312,0.486618,-0.436746,0.123391,1.093836,0.265175
22.830000,5.239220,0.704131,-0.134680,0.484814,-0.436804,0.123949,1.092614,0.265027
22.840000,5.244023,0.703470,-0.139048,0.483042,-0.436909,0.124523,1.091362,0.264875
22.850000,5.248805,0.702790,-0.143417,0.481302,-0.437095,0.125115,1.090069,0.264719
22.860000,5.253567,0.702091,-0.147788,0.479592,-0.437317,0.125723,1.088746,0.264558
22.870000,5.258309,0.701375,-0.152161,0.477914,-0.437617,0.126348,1.087385,0.264392
22.880000,5.263031,0.700640,-0.156537,0.476264,-0.437991,0.126988,1.085995,0.264223
22.890000,5.267734,0.699887,-0.160917,0.474646,-0.438452,0.127641,1.084577,0.264051
22.900000,5.272418,0.699116,-0.165302,0.473060,-0.439016,0.128294,1.083161,0.263878
22.910000,5.277082,0.698328,-0.169692,0.471507,-0.439646,0.128961,1.081717,0.263702
22.920000,5.281728,0.697521,-0.174088,0.469986,-0.440352,0.129643,1.080244,0.263523
22.930000,5.286355,0.696697,-0.178492,0.468497,-0.441120,0.130337,1.078745,0.263340
22.940000,5.290963,0.695855,-0.182903,0.467040,-0.441968,0.131045,1.077218,0.263153
22.950000,5.295554,0.694995,-0.187323,0.465612,-0.442856,0.131764,1.075670,0.262964
22.960000,5.300127,0.694118,-0.191751,0.464217,-0.443836,0.132498,1.074092,0.262771
22.970000,5.304682,0.693223,-0.196189,0.462855,-0.444866,0.133241,1.072498,0.262576
22.980000,5.309219,0.692311,-0.200638,0.461526,-0.445983,0.133998,1.070875,0.262377
22.990000,5.313740,0.691381,-0.205098,0.460227,-0.447177,0.134763,1.069237,0.262177
23.000000,5.318244,0.690434,-0.209570,0.458961,-0.448461,0.135542,1.067574,0.261973
23.010000,5.322731,0.689469,-0.214054,0.457729,-0.449811,0.136318,1.065917,0.261769
23.020000,5.327201,0.688487,-0.218552,0.456532,-0.451239,0.137096,1.064260,0.261566
23.030000,5.331656,0.687487,-0.223065,0.455367,-0.452725,0.137885,1.062582,0.261360
23.040000,5.336094,0.686469,-0.227592,0.454234,-0.454250,0.138683,1.060889,0.261151
23.050000,5.340517,0.685434,-0.232135,0.453134,-0.455856,0.139492,1.059173,0.260940
23.060000,5.344925,0.684382,-0.236693,0.452065,-0.457500,0.140306,1.057450,0.260728
23.070000,5.349317,0.683312,-0.241268,0.451032,-0.459223,0.141133,1.055703,0.260512
23.080000,5.353694,0.682224,-0.245860,0.450030,-0.460986,0.141964,1.053948,0.260296
23.090000,5.358056,0.681119,-0.250470,0.449062,-0.462808,0.142807,1.052173,0.260076
23.100000,5.362404,0.679995,-0.255098,0.448126,-0.464671,0.143657,1.050387,0.259856
23.110000,5.366738,0.678855,-0.259745,0.447226,-0.466634,0.144491,1.048637,0.259639
23.120000,5.371057,0.677696,-0.264411,0.446360,-0.468646,0.145333,1.046871,0.259420
23.130000,5.375363,0.676519,-0.269098,0.445525,-0.470677,0.146181,1.045098,0.259200
23.140000,5.379655,0.675325,-0.273805,0.444724,-0.472759,0.147039,1.043305,0.258978
23.150000,5.383934,0.674112,-0.278532,0.443954,-0.474856,0.147900,1.041511,0.258755
23.160000,5.388200,0.672881,-0.283281,0.443218,-0.477001,0.148770,1.039701,0.258530
23.170000,5.392452,0.671632,-0.288051,0.442515,-0.479166,0.149645,1.037883,0.258304
23.180000,5.396692,0.670365,-0.292842,0.441846,-0.481350,0.150526,1.036055,0.258077
23.190000,5.400919,0.669079,-0.297656,0.441212,-0.483604,0.151397,1.034252,0.257852
23.200000,5.405134,0.667775,-0.302492,0.440610,-0.485886,0.152262,1.032464,0.257629
23.210000,5.409337,0.666452,-0.307351,0.440042,-0.488196,0.153137,1.030659,0.257404
23.220000,5.413528,0.665111,-0.312233,0.439505,-0.490501,0.154013,1.028855,0.257178
23.230000,5.417707,0.663751,-0.317138,0.439001,-0.492823,0.154896,1.027040,0.256951
23.240000,5.421875,0.662371,-0.322066,0.438528,-0.495139,0.155784,1.025217,0.256723
23.250000,5.426031,0.660973,-0.327017,0.438087,-0.497441,0.156675,1.023392,0.256495
23.260000,5.430176,0.659555,-0.331992,0.437681,-0.499773,0.157566,1.021570,0.256266
23.270000,5.434311,0.658119,-0.336990,0.437307,-0.502112,0.158436,1.019794,0.256043
23.280000,5.438434,0.656662,-0.342011,0.436967,-0.504460,0.159314,1.018005,0.255819
23.290000,5.442547,0.655186,-0.347055,0.436656,-0.506789,0.160193,1.016216,0.255594
23.300000,5.446649,0.653691,-0.352123,0.436376,-0.509100,0.161076,1.014423,0.255368
23.310000,5.450742,0.652175,-0.357214,0.436128,-0.511396,0.161965,1.012621,0.255141
23.320000,5.454824,0.650640,-0.362328,0.435910,-0.513658,0.162852,1.010826,0.254915
23.330000,5.458896,0.649084,-0.367465,0.435726,-0.515936,0.163729,1.009054,0.254692
23.340000,5.462958,0.647508,-0.372624,0.435573,-0.518188,0.164593,1.007313,0.254472
23.350000,5.467011,0.645912,-0.377806,0.435449,-0.520412,0.165460,1.005568,0.254251
23.360000,5.471054,0.644295,-0.383010,0.435356,-0.522607,0.166331,1.003818,0.254030
23.370000,5.475088,0.642658,-0.388236,0.435293,-0.524761,0.167199,1.002077,0.253809
23.380000,5.479112,0.640999,-0.393484,0.435259,-0.526889,0.168073,1.000326,0.253588
23.390000,5.483128,0.639320,-0.398753,0.435255,-0.528966,0.168932,0.998610,0.253370
23.400000,5.487135,0.637620,-0.404042,0.435281,-0.531023,0.169774,0.996929,0.253157
23.410000,5.491132,0.635898,-0.409353,0.435337,-0.533036,0.170618,0.995247,0.252943
23.420000,5.495121,0.634154,-0.414683,0.435420,-0.534992,0.171458,0.993576,0.252731
23.430000,5.499102,0.632389,-0.420033,0.435532,-0.536908,0.172304,0.991898,0.252517
23.440000,5.503074,0.630603,-0.425402,0.435670,-0.538745,0.173144,0.990232,0.252305
23.450000,5.507037,0.628794,-0.430789,0.435839,-0.540549,0.173963,0.988611,0.252098
23.460000,5.510993,0.626963,-0.436195,0.436035,-0.542313,0.174772,0.987013,0.251894
23.470000,5.514940,0.625110,-0.441618,0.436257,-0.544008,0.175575,0.985429,0.251692
23.480000,5.518879,0.623235,-0.447058,0.436507,-0.545647,0.176381,0.983841,0.251489
23.490000,5.522809,0.621337,-0.452515,0.436780,-0.547208,0.177181,0.982269,0.251288
23.500000,5.526732,0.619417,-0.457987,0.437081,-0.548711,0.177969,0.980723,0.251091
23.510000,5.530647,0.617473,-0.463474,0.437410,-0.550176,0.178732,0.979227,0.250899
23.520000,5.534555,0.615507,-0.468975,0.437762,-0.551559,0.179486,0.977751,0.250710
23.530000,5.538454,0.613518,-0.474491,0.438140,-0.552876,0.180242,0.976275,0.250521
23.540000,5.542346,0.611505,-0.480020,0.438540,-0.554113,0.180990,0.974815,0.250333
23.550000,5.546230,0.609469,-0.485561,0.438964,-0.555283,0.181724,0.973385,0.250150
23.560000,5.550107,0.607410,-0.491114,0.439415,-0.556408,0.182430,0.972011,0.249973
23.570000,5.553976,0.605327,-0.496678,0.439888,-0.557435,0.183123,0.970666,0.249800
23.580000,5.557837,0.603220,-0.502252,0.440383,-0.558393,0.183815,0.969323,0.249627
23.590000,5.561691,0.601089,-0.507836,0.440900,-0.559267,0.184500,0.967996,0.249456
23.600000,5.565538,0.598934,-0.513429,0.441439,-0.560067,0.185156,0.966726,0.249292
23.610000,5.569377,0.596756,-0.519029,0.442001,-0.560810,0.185791,0.965499,0.249134
23.620000,5.573209,0.594552,-0.524638,0.442582,-0.561461,0.186411,0.964303,0.248980
23.630000,5.577033,0.592325,-0.530252,0.443184,-0.562030,0.187026,0.963117,0.248827
23.640000,5.580850,0.590073,-0.535872,0.443805,-0.562517,0.187635,0.961946,0.248675
23.650000,5.584659,0.587796,-0.541498,0.444446,-0.562952,0.188188,0.960882,0.248538
23.660000,5.588462,0.585494,-0.547127,0.445108,-0.563309,0.188736,0.959830,0.248402
23.670000,5.592256,0.583168,-0.552760,0.445787,-0.563578,0.189269,0.958807,0.248269
23.680000,5.596044,0.580817,-0.558396,0.446484,-0.563763,0.189790,0.957808,0.248140
23.690000,5.599824,0.578441,-0.564034,0.447200,-0.563894,0.190279,0.956871,0.248018
23.700000,5.603596,0.576039,-0.569673,0.447932,-0.563944,0.190731,0.956007,0.247906
23.710000,5.607361,0.573613,-0.575312,0.448681,-0.563913,0.191175,0.955158,0.247796
23.720000,5.611119,0.571161,-0.580951,0.449445,-0.563799,0.191607,0.954333,0.247689
23.730000,5.614869,0.568683,-0.586589,0.450225,-0.563623,0.191996,0.953592,0.247593
23.740000,5.618612,0.566181,-0.592225,0.451021,-0.563383,0.192356,0.952906,0.247504
23.750000,5.622347,0.563653,-0.597859,0.451829,-0.563058,0.192695,0.952259,0.247420
23.760000,5.626074,0.561099,-0.603490,0.452652,-0.562659,0.193017,0.951646,0.247340
23.770000,5.629794,0.558520,-0.609116,0.453489,-0.562210,0.193305,0.951099,0.247269
23.780000,5.633506,0.555915,-0.614738,0.454338,-0.561683,0.193544,0.950644,0.247210
23.790000,5.637210,0.553284,-0.620355,0.455199,-0.561092,0.193770,0.950214,0.247154
23.800000,5.640906,0.550627,-0.625966,0.456070,-0.560431,0.193979,0.949817,0.247103
23.810000,5.644595,0.547945,-0.631571,0.456953,-0.559708,0.194126,0.949537,0.247066
23.820000,5.648275,0.545237,-0.637168,0.457847,-0.558932,0.194249,0.949304,0.247036
23.830000,5.651948,0.542503,-0.642757,0.458750,-0.558092,0.194347,0.949118,0.247012
23.840000,5.655612,0.539743,-0.648338,0.459661,-0.557191,0.194416,0.948988,0.246995
23.850000,5.659268,0.536957,-0.653910,0.460582,-0.556260,0.194427,0.948966,0.246992
23.860000,5.662916,0.534145,-0.659472,0.461508,-0.555264,0.194405,0.949008,0.246997
23.870000,5.666556,0.531307,-0.665025,0.462442,-0.554218,0.194361,0.949091,0.247008
23.880000,5.670187,0.528443,-0.670567,0.463382,-0.553144,0.194273,0.949258,0.247030
23.890000,5.673809,0.525554,-0.676099,0.464326,-0.552019,0.194125,0.949541,0.247067
23.900000,5.677423,0.522638,-0.681619,0.465275,-0.550859,0.193956,0.949861,0.247108
23.910000,5.681028,0.519697,-0.687127,0.466228,-0.549662,0.193755,0.950242,0.247158
23.920000,5.684624,0.516729,-0.692624,0.467183,-0.548444,0.193477,0.950772,0.247227
23.930000,5.688211,0.513736,-0.698108,0.468140,-0.547202,0.193175,0.951345,0.247301
23.940000,5.691789,0.510718,-0.703581,0.469097,-0.545934,0.192839,0.951984,0.247384
23.950000,5.695358,0.507673,-0.709040,0.470054,-0.544660,0.192432,0.952760,0.247485
23.960000,5.698917,0.504603,-0.714486,0.471010,-0.543381,0.191989,0.953604,0.247595
23.970000,5.702467,0.501507,-0.719920,0.471963,-0.542082,0.191505,0.954529,0.247715
23.980000,5.706007,0.498385,-0.725341,0.472912,-0.540793,0.190962,0.955566,0.247849
23.990000,5.709537,0.495239,-0.730749,0.473857,-0.539527,0.190369,0.956700,0.247996
24.000000,5.713057,0.492067,-0.736144,0.474793,-0.538261,0.189727,0.957929,0.248156
24.010000,5.716567,0.488869,-0.741527,0.475723,-0.537025,0.189036,0.959254,0.248327
24.020000,5.720067,0.485647,-0.746897,0.476644,-0.535842,0.188284,0.960698,0.248514
24.030000,5.723556,0.482399,-0.752256,0.477551,-0.534688,0.187476,0.962251,0.248715
24.040000,5.727034,0.479127,-0.757602,0.478447,-0.533592,0.186624,0.963893,0.248927
24.050000,5.730501,0.475830,-0.762938,0.479329,-0.532580,0.185700,0.965675,0.249157
24.060000,5.733957,0.472508,-0.768264,0.480193,-0.531628,0.184721,0.967568,0.249401
24.070000,5.737401,0.469162,-0.773580,0.481037,-0.530771,0.183695,0.969555,0.249657
24.080000,5.740833,0.465792,-0.778888,0.481861,-0.530038,0.182592,0.971696,0.249932
24.090000,5.744254,0.462398,-0.784189,0.482659,-0.529414,0.181432,0.973953,0.250222
24.100000,5.747662,0.458980,-0.789483,0.483430,-0.528936,0.180221,0.976316,0.250526
24.110000,5.751057,0.455539,-0.794772,0.484172,-0.528627,0.178929,0.978841,0.250850
24.120000,5.754439,0.452074,-0.800058,0.484878,-0.528485,0.177579,0.981488,0.251188
24.130000,5.757808,0.448587,-0.805343,0.485546,-0.528566,0.176169,0.984260,0.251543
